Instances,Run time,Objective value,Explored node,Gap,EPIs

sol_map100_N15_K3_run26	0.85	586.90 	6471 	0.0000	0 	0.000000 	11.9366	22.3244
sol_map100_N15_K3_run27	0.17	586.74 	40 	0.0000	0 	0.000000 	0.0000	7.8359
sol_map100_N15_K3_run28	0.46	544.68 	47 	0.0000	0 	0.000000 	1.7154	18.3497
sol_map100_N15_K3_run29	0.94	561.95 	7019 	0.0000	0 	0.000000 	8.8608	19.3371
sol_map100_N15_K3_run30	0.56	562.54 	1680 	0.0000	0 	3.652163 	7.7772	23.7707
sol_map100_N15_K3_run31	1.31	570.05 	9322 	0.0000	0 	1.810467 	18.1414	26.1386
sol_map100_N15_K3_run32	0.19	556.66 	1 	0.0000	0 	1.481726 	1.0341	18.6502
sol_map100_N15_K3_run33	0.47	606.03 	788 	0.0000	0 	2.491946 	12.1143	21.3748
sol_map100_N15_K3_run34	0.17	654.26 	370 	0.0000	0 	0.000000 	67.9464	32.7546
sol_map100_N15_K3_run35	0.68	551.52 	1390 	0.0000	0 	2.143326 	3.9871	19.3800
sol_map100_N15_K3_run36	0.34	582.82 	1134 	0.0000	0 	0.000000 	10.5696	25.8262
sol_map100_N15_K3_run37	0.33	573.65 	1808 	0.0000	0 	0.000000 	3.2069	18.4543
sol_map100_N15_K3_run38	0.30	539.41 	210 	0.0000	0 	0.698975 	2.9918	19.1186
sol_map100_N15_K3_run39	0.42	557.52 	1535 	0.0000	0 	0.000000 	0.0000	14.8220
sol_map100_N15_K3_run40	0.82	545.25 	2440 	0.0000	0 	0.334580 	0.6565	19.0912
sol_map100_N15_K3_run41	0.92	585.80 	5807 	0.0000	0 	0.000000 	12.4090	21.2004
sol_map100_N15_K3_run42	0.12	585.52 	136 	0.0000	0 	0.000000 	7.3954	23.7677
sol_map100_N15_K3_run43	1.51	549.34 	14103 	0.0000	0 	0.400070 	3.3874	20.3145
sol_map100_N15_K3_run44	0.61	543.28 	3027 	0.0000	0 	0.000000 	0.4739	18.0342
sol_map100_N15_K3_run45	0.15	686.17 	276 	0.0000	0 	0.000000 	96.1227	36.1901
sol_map100_N15_K3_run46	0.90	544.94 	7375 	0.0000	0 	0.000000 	5.2368	22.3126
sol_map100_N15_K3_run47	0.12	612.97 	107 	0.0000	0 	2.721541 	22.9351	33.9958
sol_map100_N15_K3_run48	0.18	575.50 	99 	0.0000	0 	0.955718 	1.9793	20.1168
sol_map100_N15_K3_run49	1.62	540.77 	12720 	0.0000	0 	1.555024 	2.7140	19.9949
sol_map100_N15_K3_run50	0.46	543.05 	1896 	0.0000	0 	1.305964 	8.4500	21.2076
sol_map100_N17_K3_run1	5.98	505.38 	32063 	0.0000	0 	0.000000 	8.8167	23.7489
sol_map100_N17_K3_run2	16.28	550.35 	68789 	0.0000	0 	0.000000 	3.9257	20.4444
sol_map100_N17_K3_run3	233.23	542.17 	616442 	0.0000	0 	0.000000 	12.7981	27.4096
sol_map100_N17_K3_run4	6.86	555.19 	36168 	0.0000	0 	0.000000 	1.9912	19.2681
sol_map100_N17_K3_run5	5.14	560.12 	36360 	0.0000	0 	0.000000 	5.2533	19.3693
sol_map100_N17_K3_run6	33.06	566.77 	334072 	0.0000	0 	0.000000 	27.9464	34.0086
sol_map100_N17_K3_run7	27.95	543.29 	207228 	0.0000	0 	0.000000 	4.4208	21.7626
sol_map100_N17_K3_run8	61.03	550.66 	578965 	0.0000	0 	0.000000 	16.9911	30.2360
sol_map100_N17_K3_run9	8.10	523.30 	30277 	0.0000	0 	0.000000 	3.7647	20.7550
sol_map100_N17_K3_run10	54.15	529.29 	484742 	0.0000	0 	0.000000 	15.3731	29.1453
sol_map100_N17_K3_run11	94.29	542.71 	183633 	0.0000	0 	0.000000 	13.5692	22.1264
sol_map100_N17_K3_run12	25.99	529.54 	200508 	0.0000	0 	0.000000 	6.6201	23.1395
sol_map100_N17_K3_run13	13.03	541.06 	54786 	0.0000	0 	0.000000 	11.4533	22.2188
sol_map100_N17_K3_run14	38.09	528.83 	265751 	0.0000	0 	0.000000 	11.8489	24.4102
sol_map100_N17_K3_run15	76.94	579.55 	148766 	0.0000	0 	0.000000 	25.8456	32.0803
sol_map100_N17_K3_run16	2.27	524.91 	13862 	0.0000	0 	0.000000 	9.1011	24.1974
sol_map100_N17_K3_run17	20.54	556.06 	156980 	0.0000	0 	0.129152 	10.6604	25.9686
sol_map100_N17_K3_run18	4.81	513.48 	16242 	0.0000	0 	0.000000 	4.0327	20.4186
sol_map100_N17_K3_run19	103.66	517.53 	354692 	0.0000	0 	2.872400 	8.1545	24.2794
sol_map100_N17_K3_run20	9.97	540.88 	52347 	0.0000	0 	0.000000 	0.0000	16.2800
